_id,label,left_title,right_title,left_authors,right_authors,left_venue,right_venue,left_year,right_year
1830,0,parametric query optimization,query optimization for selections using bitmaps,"raymond t. ng , timos k. sellis , yannis e. ioannidis , kyuseok shim",ming-chuan wu,vldb j.,international conference on management of data,1997,1999
6078,0,incremental computation of nested relational query expressions,on the computation of relational view complements,"leo mark , lars bækgaard","jens lechtenb &#246; rger , gottfried vossen",acm trans . database syst .,acm transactions on database systems ( tods ),1995,2003
3002,0,index nesting - an efficient approach to indexing in object-oriented databases,the hcc-tree : an efficient index structure for object oriented databases,"jiawei han , beng chin ooi , hongjun lu , kian-lee tan","b. sreenath , s. seshadri",vldb j.,very large data bases,1996,1994
7600,0,dwms : data warehouse management system,anatomy of a native xml base management system,narendra mohan,"t. fiebig , s. helmer , c.-c . kanne , g. moerkotte , j. neumann , r. schiele , t. westmann",vldb,the vldb journal -- the international journal on very large data bases,1996,2002
9578,1,the case for enhanced abstract data types,the case for enhanced abstract data types,"raghu ramakrishnan , miron livny , praveen seshadri","praveen seshadri , miron livny , raghu ramakrishnan",vldb,very large data bases,1997,1997
9996,0,dynamic maintenance of data distribution for selectivity estimation,selectivity estimation in spatial databases,"kyu-young whang , gio wiederhold , sang-wook kim","swarup acharya , viswanath poosala , sridhar ramaswamy",vldb j.,international conference on management of data,1994,1999
6884,1,implementing the spirit of sql-99,implementing the spirit of sql-99,paul brown,paul brown,sigmod conference,international conference on management of data,1999,1999
8031,1,data and knowledge base research at hong kong university of science and technology,data and knowledge base research at hong kong university of science and technology,"babak hamidzadeh , kamalakar karlapalem , qing li , chung-dak shum , dik lun lee , frederick h. lochovsky , beat wüthrich , alex chia-yee kean , pamela drew","p. drew , b. hamidzadeh , k. karlapalem , a. kean , d. lee , q. li , f. lochovsky , c. d. shum , b. wuthrich",sigmod record,acm sigmod record,1995,1995
11616,1,synthesis of extended transaction models using acta,synthesis of extended transaction models using acta,"panos k. chrysanthis , krithi ramamritham","panos k. chrysanthis , krithi ramamritham",acm trans . database syst .,acm transactions on database systems ( tods ),1994,1994
3906,0,implementation aspects of an object-oriented dbms,sentinel : an object-oriented dbms with event-based rules,"ilker durusoy , cetin ozkan , mehmet altinel , asuman dogac",s. chakravarthy,sigmod record,international conference on management of data,1995,1997
8889,0,dynamic load balancing in hierarchical parallel database systems,dynamic multi-resource load balancing in parallel database systems,"luc bouganim , daniela florescu , patrick valduriez","erhard rahm , robert marek",vldb,very large data bases,1996,1995
5600,0,on-line reorganization in object databases,versant replication : supporting fault-tolerant object databases,"s. sudarshan , rajeev rastogi , s. seshadri , mohana krishna lakhamraju","yuh-ming shyy , h. stephen au-yeung , c. p. chou",sigmod conference,international conference on management of data,2000,1995
7687,0,garbage collection in object oriented databases using transactional cyclic reference counting,efficient incremental garbage collection for client-server object database systems,"s. sudarshan , prasan roy , abraham silberschatz , s. seshadri , srinivas ashwin","laurent amsaleg , michael j. franklin , olivier gruber",vldb,very large data bases,1997,1995
6886,1,coloring away communication in parallel query optimization,coloring away communication in parallel query optimization,"rajeev motwani , waqar hasan","waqar hasan , rajeev motwani",vldb,very large data bases,1995,1995
9047,0,the xxl search engine : ranked retrieval of xml data using indexes and ontologies,storage and retrieval of xml data using relational databases,"anja theobald , gerhard weikum","surajit chaudhuri , kyuseok shim",sigmod conference,very large data bases,2002,2001
9430,0,maintaining data privacy in association rule mining,scalable parallel data mining for association rules,"shariq rizvi , jayant r. haritsa","eui-hong han , george karypis , vipin kumar",vldb,international conference on management of data,2002,1997
12158,0,repositories and object oriented databases,odefs : a file system interface to an object-oriented database,philip a. bernstein,"narain h. gehani , h. v. jagadish , william d. roome",sigmod record,very large data bases,1998,1994
5943,1,icicles : self-tuning samples for approximate query answering,icicles : self-tuning samples for approximate query answering,"venkatesh ganti , raghu ramakrishnan , mong-li lee","venkatesh ganti , mong-li lee , raghu ramakrishnan",vldb,very large data bases,2000,2000
8023,1,on-demand data elevation in hierarchical multimedia storage servers,on-demand data elevation in hierarchical multimedia storage servers,"thomas papadakis , peter triantafillou","peter triantafillou , thomas papadakis",vldb,very large data bases,1997,1997
3396,0,reminiscences on influential papers,reminiscences on influential papers,"kaladhar voruganti , renée j. miller , kenneth a. ross , flip korn",kenneth a. ross,sigmod record,acm sigmod record,2002,2003
5487,0,approximate computation of multidimensional aggregates of sparse data using wavelets,storage estimation for multidimensional aggregates in the presence of hierarchies,"min wang , jeffrey scott vitter","amit shukla , prasad deshpande , jeffrey f. naughton , karthikeyan ramasamy",sigmod conference,very large data bases,1999,1996
5259,1,instance-based attribute identification in database integration,instance-based attribute identification in database integration,"roger h. l. chiang , ee-peng lim , chua eng huang cecil","cecil eng h. chua , roger h. l. chiang , ee-peng lim",vldb j.,the vldb journal -- the international journal on very large data bases,2003,2003
8113,0,querying a multilevel database : a logical analysis,querying atsql databases with temporal logic,frédéric cuppens,"jan chomicki , david toman , michael h. b &#246; hlen",vldb,acm transactions on database systems ( tods ),1996,2001
2891,1,building scalable internet applications with oracle8i server,building scalable internet applications with oracle8i server,"olga peschansky , josé alberto fernández , julie basu","julie basu , jos &#233; alberto fern &#225; ndez , olga peschansky",vldb,very large data bases,2000,2000
1635,0,editor 's notes,editorial,michael j. franklin,richard snodgrass,sigmod record,acm transactions on database systems ( tods ),1999,2001
2591,1,temporal fds on complex objects,temporal fds on complex objects,jef wijsen,jef wijsen,acm trans . database syst .,acm transactions on database systems ( tods ),1999,1999
6284,1,using referential integrity to easily define consistent subset replicas,using referential integrity to easily define consistent subset replicas,brad hammond,brad hammond,vldb,very large data bases,1996,1996
3601,0,incremental maintenance for materialized views over semistructured data,inferring structure in semistructured data,"vasilis vassalos , janet l. wiener , michael rys , serge abiteboul , jason mchugh","svetlozer nestorov , serge abiteboul , rajeev motwani",vldb,acm sigmod record,1998,1997
5446,1,bringing object-relational technology to mainstream,bringing object-relational technology to the mainstream,"anil nori , vishu krishnamurthy , sandeepan banerjee","vishu krishnamurthy , sandeepan banerjee , anil nori",sigmod conference,international conference on management of data,1999,1999
5276,1,report on the 13th brazilian symposium on database systems ( sbbd ' 98 ),report on the 13th brazilian symposium on database systems ( sbbd ' 98 ),"claudia bauzer medeiros , mario a. nascimento","mario a. nascimento , claudia bauzer medeiros",sigmod record,acm sigmod record,1999,1999
1835,1,work and information practices in the sciences of biodiversity,work and information practices in the sciences of biodiversity,geoffrey c. bowker,geoffrey c. bowker,vldb,very large data bases,2000,2000
3418,0,semistructured und structured data in the web : going back and forth,query rewriting for semistructured data,"paolo merialdo , giansalvatore mecca , paolo atzeni","yannis papakonstantinou , vasilis vassalos",sigmod record,international conference on management of data,1997,1999
5549,0,"a robust , optimization-based approach for approximate answering of aggregate queries",congressional samples for approximate answering of group-by queries,"vivek r. narasayya , gautam das , surajit chaudhuri","swarup acharya , phillip b. gibbons , viswanath poosala",sigmod conference,international conference on management of data,2001,2000
12022,0,static detection of security flaws in object-oriented databases,accessing a relational database through an object-oriented database interface,keishi tajima,"jack a. orenstein , d. n. kamber",sigmod conference,very large data bases,1996,1995
6795,0,"a response to r. camps ' article `` domains , relations and religious wars ''","domains , relations and religious wars",c. j. date,r. camps,sigmod record,acm sigmod record,1996,1996
7250,0,semantic integration in heterogeneous databases using neural networks,automated resolution of semantic heterogeneity in multidatabases,"chris clifton , wen-syan li","m. w. bright , a. r. hurson , s. pakzad",vldb,acm transactions on database systems ( tods ),1994,1994
3212,1,the mentor workbench for enterprise-wide workflow management,the mentor workbench for enterprise-wide workflow management,"jeanine weißenfels , dirk wodtke , angelika kotz dittrich , gerhard weikum , peter muth","dirk wodtke , jeanine weissenfels , gerhard weikum , angelika kotz dittrich , peter muth",sigmod conference,international conference on management of data,1997,1997
5728,0,multi-dimensional resource scheduling for parallel queries,multi-dimensional database allocation for parallel data warehouses,"yannis e. ioannidis , minos n. garofalakis","thomas st &#246; hr , holger m &#228; rtens , erhard rahm",sigmod conference,very large data bases,1996,2000
5638,1,from ternary relationship to relational tables : a case against common beliefs,from ternary relationship to relational tables : a case against common beliefs,rafael camps,rafael camps par &#233;,sigmod record,acm sigmod record,2002,2002
4080,1,krdb ' 98 : the 5th international workshop on knowledge representation meets databases,report on the 5th international workshop on knowledge representation meets databases ( krdb ' 98 ),"alexander borgida , martin staudt , vinay k. chaudhri","alex borgida , vinay k. chaudhri , martin staudt",sigmod record,acm sigmod record,1998,1998
6665,1,business-to-business interactions : issues and enabling technologies,business-to-business interactions : issues and enabling technologies,"anne h. h. ngu , athman bouguettaya , brahim medjahed , ahmed k. elmagarmid , boualem benatallah","b. medjahed , b. benatallah , a. bouguettaya , a. h. h. ngu , a. k. elmagarmid",vldb j.,the vldb journal -- the international journal on very large data bases,2003,2003
11134,0,editorial,guest editorial,richard t. snodgrass,alon y. halevy,acm trans . database syst .,the vldb journal -- the international journal on very large data bases,2001,2002
6096,1,range queries in olap data cubes,range queries in olap data cubes,"ching-tien ho , rakesh agrawal , nimrod megiddo , ramakrishnan srikant","ching-tien ho , rakesh agrawal , nimrod megiddo , ramakrishnan srikant",sigmod conference,international conference on management of data,1997,1997
6997,0,an introduction to spatial database systems,vxmlr : a visual xml-relational database system,ralf hartmut güting,"aoying zhou , hongjun lu , shihui zheng , yuqi liang , long zhang , wenyun ji , zengping tian",vldb j.,very large data bases,1994,2001
11853,1,issues in developing very large data warehouses,issues in developing very large data warehouses,"vish jumani , lyman do , david van rossum , pamela drew , wei jin","lyman do , pamela drew , wei jin , vish jumani , david van rossum",vldb,very large data bases,1998,1998
9980,0,xsearch : a semantic search engine for xml,xcache : a semantic caching system for xml queries,"yaron kanza , yehoshua sagiv , sara cohen , jonathan mamou","li chen , elke a. rundensteiner , song wang",vldb,international conference on management of data,2003,2002
11690,0,editor 's notes,editorial,ling liu,richard snodgrass,sigmod record,acm transactions on database systems ( tods ),2001,2001
12361,0,watermarking relational databases,efficiently publishing relational data as xml documents,"rakesh agrawal , jerry kiernan","jayavel shanmugasundaram , eugene shekita , rimon barr , michael carey , bruce lindsay , hamid pirahesh , berthold reinwald",vldb,the vldb journal -- the international journal on very large data bases,2002,2001
12339,0,the grid : an application of the semantic web,"agents , trust , and information access on the semantic web","carole a. goble , david de roure","tim finin , anupam joshi",sigmod record,acm sigmod record,2002,2002
251,1,nsf workshop on industrial/academic cooperation in database systems,nsf workshop on industrial/academic cooperation in database systems,"leonard j. seligman , michael j. carey","mike carey , len seligman",sigmod record,acm sigmod record,1999,1999
2137,0,specification and implementation of exceptions in workflow management systems,semantics for update rule programs and implementation in a relational database management system,"stefano paraboschi , stefano ceri , fabio casati , giuseppe pozzi","louiqa raschid , jorge lobo",acm trans . database syst .,acm transactions on database systems ( tods ),1999,1996
7573,0,an extensible compressor for xml data,xpress : a queriable compression for xml data,"dan suciu , hartmut liefke","jun-ki min , myung-jae park , chin-wan chung",sigmod record,international conference on management of data,2000,2003
8586,1,a query language for a web-site management system,a query language for a web-site management system,"dan suciu , daniela florescu , alon y. levy , mary f. fernandez","mary fernandez , daniela florescu , alon levy , dan suciu",sigmod record,acm sigmod record,1997,1997
10979,0,converting relational to object-oriented databases,the ccube constraint object-oriented database system,joseph fong,"alexander brodsky , victor e. segal , jia chen , paval a. exarkhopoulo",sigmod record,international conference on management of data,1997,1999
9017,0,formal query languages for secure relational databases,ofl : a functional execution model for object query languages,"marianne winslett , kenneth smith , xiaolei qian","georges gardarin , fernando machuca , philippe pucheral",acm trans . database syst .,international conference on management of data,1994,1995
7103,0,form-based proxy caching for database-backed web sites,middle-tier database caching for e-business,"jeffrey f. naughton , qiong luo","qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , honguk woo , bruce g. lindsay , jeffrey f. naughton",vldb,international conference on management of data,2001,2002
186,0,tavant system architecture for sell-side channel management,lore : a database management system for semistructured data,"subbu n. subramanian , srinivasa narayanan","jason mchugh , serge abiteboul , roy goldman , dallas quass , jennifer widom",vldb,acm sigmod record,2001,1997
422,0,editorial,guest editorial,richard t. snodgrass,malcolm p. atkinson,acm trans . database syst .,the vldb journal -- the international journal on very large data bases,2001,2000
7666,0,"olap , relational , and multidimensional database systems",multi-dimensional database allocation for parallel data warehouses,george colliat,"thomas st &#246; hr , holger m &#228; rtens , erhard rahm",sigmod record,very large data bases,1996,2000
4526,0,selectivity estimation in spatial databases,wavelet-based histograms for selectivity estimation,"viswanath poosala , sridhar ramaswamy , swarup acharya","yossi matias , jeffrey scott vitter , min wang",sigmod conference,international conference on management of data,1999,1998
2388,0,the tv-tree : an index structure for high-dimensional data,high-dimensional index structures database support for next decade 's applications ( tutorial ),"king-ip lin , h. v. jagadish , christos faloutsos","stefan berchtold , daniel a. keim",vldb j.,international conference on management of data,1994,1998
11354,0,materialized view selection for multidimensional datasets,multi-dimensional substring selectivity estimation,"jeffrey f. naughton , amit shukla , prasad deshpande","h. v. jagadish , olga kapitskaia , raymond t. ng , divesh srivastava",vldb,very large data bases,1998,1999
5920,1,procedures in object-oriented query languages,procedures in object-oriented query languages,"kazimierz subieta , jacek leszczylowski , yahiko kambayashi","kazimierz subieta , yahiko kambayashi , jacek leszczylowski",vldb,very large data bases,1995,1995
10292,1,mining deviants in a time series database,mining deviants in a time series database,"s. muthukrishnan , h. v. jagadish , nick koudas","h. v. jagadish , nick koudas , s. muthukrishnan",vldb,very large data bases,1999,1999
3721,0,challenges for global information systems,infomaster : an information integration system,"alon y. levy , divesh srivastava , abraham silberschatz , maria zemankova","michael r. genesereth , arthur m. keller , oliver m. duschka",vldb,international conference on management of data,1994,1997
8502,0,near neighbor search in large metric spaces,indexing large metric spaces for similarity search queries,sergey brin,"tolga bozkaya , meral ozsoyoglu",vldb,acm transactions on database systems ( tods ),1995,1999
3098,1,report on the 18th british national conference on databases ( bncod ),report on the 18th british national conference on databases ( bncod ),"carole a. goble , brian j. read","carole goble , brian read",sigmod record,acm sigmod record,2002,2002
4456,1,spatial joins using r-trees : breadth-first traversal with global optimizations,spatial joins using r-trees : breadth-first traversal with global optimizations,"ning jing , yun-wu huang , elke a. rundensteiner","yun-wu huang , ning jing , elke a. rundensteiner",vldb,very large data bases,1997,1997
8256,1,the power of languages for the manipulation of complex values,the power of languages for the manipulation of complex values,"serge abiteboul , catriel beeri","serge abiteboul , catriel beeri",vldb j.,the vldb journal -- the international journal on very large data bases,1995,1995
8741,1,"toto , we 're not in kansas anymore : on transitioning from research to the real ( invited industrial talk )","toto , we 're not in kansas anymore : on transitioning from research to the real ( invited industrial talk )",michael j. carey,michael j. carey,vldb,very large data bases,2000,2000
7819,0,range queries in olap data cubes,temporal queries in olap,"ching-tien ho , rakesh agrawal , nimrod megiddo , ramakrishnan srikant","alberto o. mendelzon , alejandro a. vaisman",sigmod conference,very large data bases,1997,2000
4946,1,guest editor 's introduction,data management issues in electronic commerce : guest editor 's introduction,asuman dogac,asuman dogac,sigmod record,acm sigmod record,2002,2002
6852,0,the impact of database research on industrial products ( panel summary ),the impact of global clustering on spatial database systems,"david b. lomet , daniel barbará , josé a. blakeley , michael stonebraker , daniel h. fishman","thomas brinkhoff , hans-peter kriegel",sigmod record,very large data bases,1994,1994
7442,0,optimizing multi-feature queries for image databases,querying multiple features of groups in relational databases,"ulrich güntzer , werner kießling , wolf-tilo balke","damianos chatziantoniou , kenneth a. ross",vldb,very large data bases,2000,1996
3238,0,temporal statement modifiers,temporal database system implementations,"richard t. snodgrass , christian s. jensen , michael h. böhlen",michael h. b &#246; hlen,acm trans . database syst .,acm sigmod record,2000,1995
1785,1,experiences in mining aviation safety data,experiences in mining aviation safety data,"zohreh nazeri , paul ostwald , eric bloedorn","zohreh nazeri , eric bloedorn , paul ostwald",sigmod conference,international conference on management of data,2001,2001
6956,0,bottom-up computation of sparse and iceberg cubes,efficient computation of iceberg cubes with complex measures,"kevin s. beyer , raghu ramakrishnan","jiawei han , jian pei , guozhu dong , ke wang",sigmod conference,international conference on management of data,1999,2001
1893,0,type classification of semi-structured documents,management of semistructured data,"allen luniewski , markus tresch , neal palmer",dan suciu,vldb,acm sigmod record,1995,1997
776,0,a language based multidatabase system,a multidatabase system for tracking and retrieval of financial data,"konrad schwarz , eva kühn , thomas tschernko","munir cochinwala , john bradley",sigmod conference,very large data bases,1994,1994
10777,0,objectglobe : ubiquitous query processing on the internet,hyperqueries : dynamic distributed query processing on the internet,"stefan seltzsam , donald kossmann , markus keidl , reinhard braumandl , alexander kreutz , konrad stocker , alfons kemper","alfons kemper , christian wiesner",vldb j.,very large data bases,2001,2001
11865,0,report on the 4th international conference on mobile data management,report on the fourth international conference on flexible query answering systems ( fqas 2000 ),"panos k. chrysanthis , arkady b. zaslavsky , morris sloman","patrick bosc , amihai motro , gabriella pasi",sigmod record,acm sigmod record,2003,2001
10214,0,location-based spatial queries,closest pair queries in spatial databases,"jun zhang , dimitris papadias , manli zhu , yufei tao , dik lun lee","antonio corral , yannis manolopoulos , yannis theodoridis , michael vassilakopoulos",sigmod conference,international conference on management of data,2003,2000
93,0,krdb ' 98 : the 5th international workshop on knowledge representation meets databases,report on first international workshop on real-time database systems,"alexander borgida , martin staudt , vinay k. chaudhri","azer bestavros , kwei-jay lin , sang son",sigmod record,acm sigmod record,1998,1996
9549,1,constructing the next 100 database management systems,constructing the next 100 database management systems : like the handyman or like the engineer ?,"andreas geppert , klaus r. dittrich","andreas geppert , klaus r. dittrich",sigmod record,acm sigmod record,1994,1994
7338,0,efficient query processing for multi-dimensionally clustered tables in db2,efficient concurrency control in multidimensional access methods,"matthew huras , leslie cranston , bishwaranjan bhattacharjee , sriram padmanabhan , timothy malkemus , tony lai","kaushik chakrabarti , sharad mehrotra",vldb,international conference on management of data,2003,1999
6024,0,datablitz storage manager : main memory database performance for critical applications,xmas : an extensible main-memory storage system for high-performance applications,"p. p. s. narayan , s. sudarshan , s. gogate , j. miller , abraham silberschatz , c. gupta , jerry baulier , m. wilder , henry f. korth , peter mcilroy , s. haldar , s. seshadri , philip bohannon , c. wei , a. khivesera , s. joshi , rajeev rastogi , m. nemeth","jang ho park , yong sik kwon , ki hong kim , sang ho lee , byoung dae park , sang kyun cha",sigmod conference,international conference on management of data,1999,1998
6067,0,capability based mediation in tsimmis,"information translation , mediation , and mosaic-based browsing in the tsimmis system","hector garcia-molina , murty valiveti , chen li , ramana yerneni , jeffrey d. ullman , vasilis vassalos , yannis papakonstantinou","joachim hammer , h &#233; ctor garc &#237; a-molina , kelly ireland , yannis papakonstantinou , jeffrey ullman , jennifer widom",sigmod conference,international conference on management of data,1998,1995
11479,0,the oasis multidatabase prototype,the ecrc multi database system,"john murphy , mark roantree , wilhelm hasselbring","willem jonker , heribert sch &#252; tz",sigmod record,international conference on management of data,1999,1995
5236,0,s3 : similarity search in cad database systems,advances in real-time database systems research,"hans-peter kriegel , stefan berchtold",azer bestavros,sigmod conference,acm sigmod record,1997,1996
4040,1,from structured documents to novel query facilities,from structured documents to novel query facilities,"sophie cluet , michel scholl , serge abiteboul , vassilis christophides","v. christophides , s. abiteboul , s. cluet , m. scholl",sigmod conference,international conference on management of data,1994,1994
8164,0,database techniques for the world-wide web : a survey,w3qs : a query system for the world-wide web,"daniela florescu , alberto o. mendelzon , alon y. levy","david konopnicki , oded shmueli",sigmod record,very large data bases,1998,1995
6228,1,integrating contents and structure in text retrieval,integrating contents and structure in text retrieval,"gonzalo navarro , ricardo a. baeza-yates","ricardo baeza-yates , gonzalo navarro",sigmod record,acm sigmod record,1996,1996
7089,0,"ratio rules : a new paradigm for fast , quantifiable data mining",quantifiable data mining using ratio rules,"yannis kotidis , christos faloutsos , flip korn , alexandros labrinidis","flip korn , alexandros labrinidis , yannis kotidis , christos faloutsos",vldb,the vldb journal -- the international journal on very large data bases,1998,2000
7691,0,workshop on workflow management in scientific and engineering applications - report,specification and implementation of exceptions in workflow management systems,"gottfried vossen , richard mcclatchey","fabio casati , stefano ceri , stefano paraboschi , guiseppe pozzi",sigmod record,acm transactions on database systems ( tods ),1997,1999
5056,1,a scalable architecture for autonomous heterogeneous database interactions,a scalable architecture for autonomous heterogeneous database interactions,"athman bouguettaya , steven milliner , mike p. papazoglou","steven milliner , athman bouguettaya , mike p. papazoglou",vldb,very large data bases,1995,1995
2542,0,approximate query processing using wavelets,aqua : a fast decision support systems using approximate query answers,"kyuseok shim , kaushik chakrabarti , minos n. garofalakis , rajeev rastogi","swarup acharya , phillip b. gibbons , viswanath poosala",vldb,very large data bases,2000,1999
1947,1,materialized view and index selection tool for microsoft sql server 2000,materialized view and index selection tool for microsoft sql server 2000,"vivek r. narasayya , sanjay agrawal , surajit chaudhuri","sanjay agrawal , surajit chaudhuri , vivek narasayya",sigmod conference,international conference on management of data,2001,2001
7213,1,computing geographical scopes of web resources,computing geographical scopes of web resources,"luis gravano , junyan ding , narayanan shivakumar","junyan ding , luis gravano , narayanan shivakumar",vldb,very large data bases,2000,2000
3087,0,open object database management systems,the mariposa distributed database management system,josé a. blakeley,jeff sidell,sigmod conference,acm sigmod record,1994,1996
2802,1,c2p : clustering based on closest pairs,c2p : clustering based on closest pairs,"yannis theodoridis , alexandros nanopoulos , yannis manolopoulos","alexandros nanopoulos , yannis theodoridis , yannis manolopoulos",vldb,very large data bases,2001,2001
6470,0,pc database systems - present and future,performance of future database systems : bottlenecks and bonananzas,philip a. bernstein,chaitanya k. baru,vldb,very large data bases,1994,1996
6244,1,introduction to constraint databases - book review,introduction to constraint databases,bart kuijpers,bart kuijpers,sigmod record,acm sigmod record,2002,2002
1414,0,book review column,book reviews,karl aberer,karl aberer,sigmod record,acm sigmod record,2003,2001
383,1,speeding up construction of pmr quadtree-based spatial indexes,speeding up construction of pmr quadtree-based spatial indexes,"gísli r. hjaltason , hanan samet","gisli r. hjaltason , hanan samet",vldb j.,the vldb journal -- the international journal on very large data bases,2002,2002
1874,0,database research at columbia university,database research at the university of oklahoma,"kenneth a. ross , gail e. kaiser , luis gravano , salvatore j. stolfo , shih-fu chang","le gruenwald , leonard brown , ravi dirckze , sylvain guinepain , carlos sanchez , brian summers , sirirut vanichayobon",sigmod record,acm sigmod record,1998,1999
7269,1,delivering presentations from multimedia servers,delivering presentations from multimedia servers,"nevzat hurkan balkir , gultekin özsoyoglu","nevzat hurkan balkir , gultekin ozsoyoglu",vldb j.,the vldb journal -- the international journal on very large data bases,1998,1998
10779,0,selectivity estimation in spatial databases,binding propagation in disjunctive databases,"viswanath poosala , sridhar ramaswamy , swarup acharya",sergio greco,sigmod conference,very large data bases,1999,1998
9979,0,sql and management of external data,management of semistructured data,"jan-eike michels , jim melton , krishna g. kulkarni , peter m. schwarz , kathy zeidenstein , vanja josifovski",dan suciu,sigmod record,acm sigmod record,2001,1997
7994,0,the sift information dissemination system,image mining in iris : integrated retinal information system,"tak w. yan , hector garcia-molina","wynne hsu , mong li lee , kheng guan goh",acm trans . database syst .,international conference on management of data,1999,2000
483,0,highly concurrent cache consistency for indices in client-server database systems,index concurrency control in firm real-time database systems,"michael j. carey , markos zaharioudakis","brajesh goyal , jayant r. haritsa , s. seshadri , v. srinivasan",sigmod conference,very large data bases,1997,1995
9025,1,a multidatabase system for tracking and retrieval of financial data,a multidatabase system for tracking and retrieval of financial data,"munir cochinwala , john bradley","munir cochinwala , john bradley",vldb,very large data bases,1994,1994
10711,0,probabilistic optimization of top n queries,optimization of queries with user-defined predicates,"donko donjerkovic , raghu ramakrishnan","surajit chaudhuri , kyuseok shim",vldb,very large data bases,1999,1996
3664,0,guest editorial,guest editorial,"yannis e. ioannidis , raghu ramakrishnan , philip a. bernstein",alon y. halevy,vldb j.,the vldb journal -- the international journal on very large data bases,2003,2002
11601,0,banks : browsing and keyword searching in relational databases,dbxplorer : enabling keyword search over relational databases,"arvind hulgeri , gaurav bhalotia , soumen chakrabarti , parag , s. sudarshan , charuta nakhe , b. aditya","sanjay agrawal , surajit chaudhuri , gautam das",vldb,international conference on management of data,2002,2002
8468,1,the medusa project : autonomous data management in a shared-nothing parallel database machine,the medusa project : autonomous data management in a shared-nothing parallel database machine,"george m. bryan , j. geyer , wayne e. moore , b. j. curry , k. w. lodge","g. m. bryan , w. e. moore , b. j. curry , k. w. lodge , j. geyer",sigmod conference,international conference on management of data,1994,1994
880,1,copy detection mechanisms for digital documents,copy detection mechanisms for digital documents,"hector garcia-molina , sergey brin , james davis","sergey brin , james davis , h &#233; ctor garc &#237; a-molina",sigmod conference,international conference on management of data,1995,1995
5592,1,formal query languages for secure relational databases,formal query languages for secure relational databases,"marianne winslett , kenneth smith , xiaolei qian","marianne winslett , kenneth smith , xiaolei qian",acm trans . database syst .,acm transactions on database systems ( tods ),1994,1994
12032,0,advances in real-time database systems research,improving timeliness in real-time secure database systems,azer bestavros,"sang h. son , rasikan david , bhavani thuraisingham",sigmod record,acm sigmod record,1996,1996
4666,1,an ultra highly available dbms,an ultra highly available dbms,"svein-olaf hvasshovd , svein erik bratsberg , øystein torbjørnsen","svein-olaf hvasshovd , svein erik bratsberg , &#216; ystein torbj &#248; rnsen",vldb,very large data bases,2000,2000
9275,0,optimizing multi-feature queries for image databases,optimal clip ordering for multi-clip queries,"ulrich güntzer , werner kießling , wolf-tilo balke","raymond t. ng , paul shum",vldb,the vldb journal -- the international journal on very large data bases,2000,1998
382,0,indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,distance-based indexing for high-dimensional metric spaces,"xiaoyang sean wang , changzhou wang","tolga bozkaya , meral ozsoyoglu",vldb j.,international conference on management of data,2001,1997
4831,0,storing semistructured data with stored,vqbd : exploring semistructured data,"alin deutsch , mary f. fernandez , dan suciu","sudarshan s. chawathe , thomas baby , jihwang yoo",sigmod conference,international conference on management of data,1999,2001
6962,1,java and relational databases : sqlj ( tutorial ),java and relational databases ( tutorial ) : sqlj,"johannes klein , richard pledereder , gray clossman , brian becker , phil shaw , mark hapner","gray clossman , phil shaw , mark hapner , johannes klein , richard pledereder , brian becker",sigmod conference,international conference on management of data,1998,1998
3689,0,exploiting statistics on query expressions for optimization,including group-by in query optimization,"nicolas bruno , surajit chaudhuri","surajit chaudhuri , kyuseok shim",sigmod conference,very large data bases,2002,1994
11168,1,jumping on the nii bandwagon,jumping on the nii bandwagon,xiaolei qian,xiaolei qian,sigmod record,acm sigmod record,1994,1994
8053,0,cost-driven vertical class partitioning for methods in object oriented databases,join index hierarchies for supporting efficient navigations in object-oriented databases,"qing li , chi-wai fung , kamalakar karlapalem","zhaohui xie , jiawei han",vldb j.,very large data bases,2003,1994
9432,0,processing sliding window multi-joins in continuous queries over data streams,on computing correlated aggregates over continual data streams,"lukasz golab , m. tamer özsu","johannes gehrke , flip korn , divesh srivastava",vldb,international conference on management of data,2003,2001
10538,0,reminiscences on influential papers,reminiscences on influential papers,"daniel j. rosenkrantz , nick koudas , dan suciu , peter scheuermann , rajeev rastogi , jiawei han , kenneth a. ross",richard snodgrass,sigmod record,acm sigmod record,2001,1998
3607,0,query optimization for xml,efficient and extensible algorithms for multi query optimization,"jason mchugh , jennifer widom","prasan roy , s. seshadri , s. sudarshan , siddhesh bhobe",vldb,international conference on management of data,1999,2000
4335,1,integrating mining with relational database systems : alternatives and implications,integrating association rule mining with relational database systems : alternatives and implications,"shiby thomas , rakesh agrawal , sunita sarawagi","sunita sarawagi , shiby thomas , rakesh agrawal",sigmod conference,international conference on management of data,1998,1998
2724,0,a logical foundation for deductive object-oriented databases,extraction of object-oriented structures from existing relational databases,"mengchi liu , tok wang ling , gillian dobbie","shekar ramanathan , julia hodges",acm trans . database syst .,acm sigmod record,2002,1997
