_id,label,left_title,right_title,left_authors,right_authors,left_venue,right_venue,left_year,right_year
11493,0,integrating information for on demand computing,intelligent integration ofinformation,n mattos,g wiederhold,vldb,& hellip ; the acm sigmod international conference on management of,2003,
25854,0,repository system engineering,integrated systems engineering ag,,ise tcad,,"zurich , switzerland ,",1996,
6416,0,query unnesting in object-oriented databases,event specification in an object-oriented database,l fegaras,"nh gehani , hv jagadish , o shmueli",sigmod conference,proceedings international conference on management of,1998,
9742,0,the cougar approach to in-network query processing in sensor networks,the design and evaluation of a query processing architecture for sensor networks,"y yao , j gehrke",sr madden,sigmod record,,2002,2003.0
9139,1,"high-dimensional index structures , database support for next decade 's applications ( tutorial )",high-dimensional index structures,"s berchtold , d keim","s berchtold , da keim",sigmod conference,"proceedings of sigmod ,",1998,
7503,0,temporal conditions and integrity constraints in active database systems,integrity constraints in multiversion databases,"a sistla , o wolfson","a doucet , s gancarski , g jomier , s monties",sigmod conference,"lecture notes in computer science ,",1995,1996.0
12085,0,strudel : a web-site management system,bilvideo video database management system,"m fernandez , d florescu , j kang , a levy , d suciu","o ulusoy , c alper",sigmod conference,,1997,
7385,0,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,report on l irst international workshop on real-time database systems,,s son,,"sigmod record ,",1999,1996.0
20658,0,an effective hash based algorithm for mining association rules,algorithms for mining association rules in bag databases,"j park , m chen , p yu","py hsu , yl chen , cc ling",sigmod conference,"information sciencesâ ?? informatics and computer science : an & hellip ; ,",1995,2004.0
20052,0,processing complex aggregate queries over data streams,streaming queries over streaming data,"a dobra , m garofalakis , j gehrke , r rastogi","s chandrasekaran , mj franklin",sigmod conference,"vldb ,",2002,2002.0
7256,0,watermarking relational databases,relational data rights protection through watermarking,"r agrawal , j kiernan","r sion , m atallah , s prabhakar",vldb,"ieee trans . knowledge and data eng ,",2002,
20537,1,a new sql-like operator for mining association rules,a new sql-like operator for data mining association rules,"r meo , g psaila , s ceri","r meo , g psaila , s ceri",vldb,"proceedings of the 22nd vldb conference , bombay , indien ,",1996,
22803,0,an introduction to spatial database systems,an introduction to real-time operating systems : scheduling theory,r gќting,cw mercer,vldb j.,"unpublished manuscript ,",1994,1992.0
10759,1,incremental data structures and algorithms for dynamic query interfaces,incremental data structures and algorithms for dynamic query interfaces,"e tanin , r beigel , b shneiderman",etrbb shneiderman,sigmod record,,1996,1996.0
25550,1,a performance evaluation of oid mapping techniques,a performance evaluation of oid mapping techniques,"a eickler , c gerlhof , d kossmann","a eickler , ca gerlhof",vldb,"vldb ,",1995,1995.0
14071,1,template-based wrappers in the tsimmis system,"vassalos , template-based wrappers in the tsimmis system , ht tp : / / wwwdb","j hammer , h garcia-molina , s nestorov , r yerneni , m breunig , v vassalos","j hammer , h garcia-molina , s nestorov , r yerneni ,",sigmod conference,stanford . edu/tsimmis/publications .,1997,
18287,0,the query by image content ( qbic ) system,"i iuang , q. , and dom b. query by image and video content : the qbic system","j ashley , m flickner , j hafner , d lee , w niblack , d petkovic","m flickner , h sawhney , w niblack , j ashley",sigmod conference,"ieee computer ,",1995,
1627,0,searching and mining fine-grained semi-structured data,describing semistructured data,,l cardelli,,"sigmod record ,",2002,2001.0
1115,0,the future of web services - ii,software agents : the future of web services,f cabrera,mn huhns,sigmod conference,,2003,
20976,0,"panel : future directions of database research - the vldb broadening strategy , part 1",directions for future database research & development,h schek,w kim,vldb,"acm sigmod record ,",2000,1990.0
7656,0,the trigs active object-oriented database system - an overview,"witt , d. , dittrich , k. , maier , d. , zonick , s. the object-oriented database system manifesto","g kappel , w retschitzegger","mp atkinson , f banchihon",sigmod record,"proceedings of acm sigmod conference ( atlantic city ,",1998,
17244,1,using sql to build new aggregates and extenders for object - relational systems,using sql to build new aggregates and extenders for object-relational systems,"h wang , c zaniolo",hwc zaniolo,vldb,,2000,
4076,0,optimization of constrained frequent set queries with 2-variable constraints,optimization ofqueries with user-defined predicates,"l lakshmanan , r ng , j han , a pang","s chaudhuri , k shim",sigmod conference,proc . ofthe conf . on very large data bases,1999,
21414,0,the multidimensional database system rasdaman,tertiary storage support for large-scale multidimensional array database management systems,"p baumann , a dehmel , p furtado , r ritsch , n widmann","b reiner , k hahn",sigmod conference,,1998,
18366,1,update propagation strategies to improve freshness in lazy master replicated databases,update propagation strategies to improve freshness in lazy master replicated databases,"e pacitti , e simon","e pacitti , e simon",vldb j.,"the vldb journal the international journal on very large & hellip ; ,",2000,2000.0
6574,0,report on the first international workshop an efficient web-based information systems,report from the first international workshop on computer vision meets databasesâ ?? cvdb 2004,,l amsaleg,,"sigmod record ,",2003,2005.0
25561,1,the dangers of replication and a solution,"the danger of replication and a solution , acm sigmod int","j gray , p helland , p o'neil , d shasha","j gray , p helland , poâ ?? neil , d shasha",sigmod conference,"conf on management of data , montreal , june ,",1996,
15205,1,fibonacci : a programming language for object databases,fibonacci : a programming language for object databases,"a albano , g ghelli , r orsini","a albano , g ghelli , r orsini",vldb j.,"the vldb journal the international journal on very large & hellip ; ,",1995,1995.0
20432,1,bringing order to query optimization,bringing order to query optimization,"g slivinskas , c jensen , r snodgrass","g slivinskas , cs jensen , rt snodgrass",sigmod record,"acm sigmod record ,",2002,2002.0
10164,1,report on first international workshop on real-time database systems,report on l irst international workshop on real-time database systems,,s son,,"sigmod record ,",1996,1996.0
23712,0,the tv-tree : an index structure for high-dimensional data,"high-dimensional index structures , proc","k lin , h jagadish , c faloutsos","s berchtold , da keim",vldb j.,"acm sigmod ,",1994,
189,1,panel : is generic metadata management feasible ?,panel : is generic metadata management feasible ?,"p bernstein , l haas , m jarke , e rahm , g wiederhold",pa bernstein,vldb,"vldb ,",2000,2000.0
2521,0,energy and rate based mac protocol for wireless sensor networks,place : protocol for location and coordinate estimation -- a wireless sensor network approach,"r kannan , r kalidindi , s iyengar , v kumar","y zhang , l cheng",sigmod record,"computer networks ,",2003,2004.0
13255,1,semantic b2b integration,semantic b2b integration,,c bussler,,,2001,
18907,1,"commix : towards effective web information extraction , integration and query answering","commix : towards effective web information extraction , integration and query answering","t wang , s tang , d yang , j gao , y wu , j pei","w teng-jiao , t shi-wei , y dong-qing , g jun , w yu -",sigmod conference,proceedings of the 2002 acm sigmod international conference,2002,
7808,1,dbxplorer : enabling keyword search over relational databases,dbxplorer : enabling keyword search over relational databases,"s agrawal , s chaudhuri , g das","s agrawal , s chaudhuri , g das",sigmod conference,"proceedings of the 2002 acm sigmod international conference & hellip ; ,",2002,2002.0
6485,1,iceberg-cube computation with pc clusters,iceberg-cube computation with pc clusters,"r ng , a wagner , y yin",rt ng,sigmod conference,,2001,
10438,0,view maintenance in a warehousing environment,aggregate-query processing in data warehousing environments,"y zhuge , h garcia-molina , j hammer , j widom","ag ghqw , v harinarayan , d quass",sigmod conference,"proc . of the 21st vldb co @ , zurich , switzerland ,",1995,
12354,1,cache-and-query for wide area sensor databases,cache-and-query for wide area sensor network,"a deshpande , s nath , p gibbons , s seshan","a deshpande , s nath , pb gibbons , s seshan",sigmod conference,"sigmod conference ,",2003,
6618,1,the worlinfo assistant : spatio-temporal information integration on the web,the worldinfo assistant : an application for spatio-temporal information integration on the web,"j ambite , c knoblock , m kolahdouzan , m muslea , c shahabi , s thakkar","jl ambite , ca knoblock , mr kolahdouzan , m muslea ,",vldb,27th international conference on very large data bases (,2001,
16623,1,analysis of existing databases at the logical level : the dba companion project,analysis of existing databases at the logical level : the dba companion project,"f marchi , s lopes , j petit , f toumani","f de marchi , s lopes , jm petit , f toumani",sigmod record,"sigmod record ,",2003,2003.0
7646,0,query unnesting in object-oriented databases,integrating object-oriented testing and development processes,l fegaras,"jd mcgregor , td korson",sigmod conference,,1998,
25973,0,the semantic web : semantics for data on the web,the grid : an application of the semantic web,,c goble,,"sigmod record ,",2003,2002.0
21873,0,the jungle database search engine,the mire database .,"m bіhlen , l bukauskas , c dyreson",sm stonebraker,sigmod conference,sigmod,1999,
9606,1,a cost model for query processing in high dimensional data spaces,a cost model for query processing in high dimensional data spaces,c bіhm,"acm transactions on database systems , 2000",acm trans . database syst .,"acm transactions on database systems ,",2000,2000.0
3010,0,unisql/x unified relational and object-oriented database system,active object-oriented database systems for cim applications,w kim,"g kappel , s rausch-schott , w retschitzegger , am",sigmod conference,,1994,
5765,0,the cougar approach to in-network query processing in sensor networks,implementation and research issues in query processing for wireless sensor networks,"y yao , j gehrke","w hong , s madden",sigmod record,,2002,
1161,0,a vision of management of complex models,model management : managing complex information structures,"p bernstein , a halevy , r pottinger","pa bernstein , ay halevy , ra pottinger",sigmod record,"sigmod record ,",2000,
9836,0,the mariposa distributed database management system,a database management system for the federal courts,j sidell,"jr buchanan , rd fennell , h samet",sigmod record,"acm transactions on database systems ,",1996,1984.0
4728,0,accessing relational databases from the world wide web,world wide database-integrating the web,"t nguyen , v srinivasan","a bouguettaya , b benatallah , l hendra , j beard , k",sigmod conference,corba and,1996,
27017,0,the multidimensional database system rasdaman,a foundation for multi-dimensional databases,"p baumann , a dehmel , p furtado , r ritsch , n widmann","m gyssens , lvs lakshmanan",sigmod conference,,1998,
7484,0,histogram-based approximation of set-valued query-answers,approximate query answering using histograms,"y ioannidis , v poosala","v poosala , v ganti , ye ioannidis",vldb,,1999,
4495,1,"the clustra telecom database : high availability , high throughput , and real-time response","the clustra telecom database : high availability , high throughput , and real-time response proceedings","s hvasshovd , и torbjјrnsen , s bratsberg , p holager","so hvasshovd , o torbjornsen , se bratsberg , p",vldb,"zurich , switzerland ,",1995,
15665,0,free parallel data mining,multimedia data mining,"b li , d shasha",acm sigkdd,sigmod conference,,1998,
20280,0,wavelet-based histograms for selectivity estimation,using probabilistic models for selectivity estimation,"y matias , j vitter , m wang","l getoor , b taskar , d koller",sigmod conference,proceedings of acm sigmod international conference on,1998,
20548,0,specification and implementation of exceptions in workflow management systems,design and implementation of a biodiversity information management system,"f casati , s ceri , s paraboschi , g pozzi","bj srikanta , j haritsa",acm trans . database syst .,,1999,
12792,1,spatial queries in dynamic environments,spatial queries in dynamic environments,"y tao , d papadias","y tao , d papadias",acm trans . database syst .,"acm transactions on database systems ,",2003,2003.0
10350,1,an efficient cost-driven index selection tool for microsoft sql server,"narasayya . an efficient , cost-driven index selection tool for microsoft sql server","s chaudhuri , v narasayya",s chaudhuri andv,vldb,,1997,
5023,0,advances in real-time database systems research,real-time database systems : issues and approaches,a bestavros,sh son,sigmod record,acm sigmod,1996,
12150,1,how to roll a join : asynchronous incremental view maintenance,how to roll a join : asynchronous incremental view maintenance,"k salem , k beyer , r cochrane , b lindsay","k salem , k beyer , b lindsay , r cochrane",sigmod conference,"acm sigmod record ,",2000,2000.0
5582,0,query processing techniques for arrays,parallel processing techniques for hidden surface removal,"a marathe , k salem","m kaplan , dp greenberg",vldb j.,"acm siggraph computer graphics ,",2002,1979.0
23333,0,mixed mode xml query processing,toward learning based web query processing,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt","d yanlei , l hongjun , c ssongtingâ ? ¦",vldb,"proceedings of 26th international conference on very large & hellip ; ,",2003,
3115,1,sleepers and workaholics : caching strategies in mobile environments,sleepers andworkaholicscaching strategiesinmobile environments,"d barbarс , t imielinski","d barbara , t imielinski",vldb j.,proc . of acm sigmod int . conf . on management of,1995,
20648,1,query processing techniques for arrays,query processing techniques for arrays,"a marathe , k salem","ap marathe , k salem",sigmod conference,"the vldb journal the international journal on very large & hellip ; ,",1999,2002.0
25556,1,"probabilistic temporal databases , i : algebra","temporal probabilistic databases , i : algebra","a dekhtyar , r ross , v subrahmanian","a dekhtyar , r ross , vs subrahmanian",acm trans . database syst .,"acm transactions on database systems ,",2001,
12744,1,load shedding in a data stream manager,"u. etintemel , sb zdonik , m. cherniack , and m. stonebraker . load shedding in a data stream manager","n tatbul , u чetintemel , s zdonik , m cherniack , m stonebraker",n tatbul,vldb,"proc . of the 29th international conference on very large & hellip ; ,",2003,
5369,0,a unified framework for enforcing multiple access control policies,supporting multiple access control policies in database systems,"s jajodia , p samarati , v subrahmanian , e bertino","f rabitti , e bertino , w kim , d woelk",sigmod conference,"acm transactions on database systems ,",1997,
14194,0,report on the 8th international workshop on knowledge representation meets databases ( krdb ),report on the international workshop on pattern representation and management ( parmaâ ?? 04 ),,"y theodoridis , p vassiliadis",,"sigmod record ,",2001,2005.0
1345,0,fast algorithms for mining association rules in large databases,sampling large databases for association rules,"r agrawal , r srikant",t hannu,vldb,"proceedins of the 22th international conference on vldb . & hellip ; ,",1994,
5194,0,query unnesting in object-oriented databases,a new perspective on rule support for object-oriented databases,l fegaras,"e anwar , l maugis , s chakravarthy",sigmod conference,,1998,
24304,1,specification and implementation of exceptions in workflow management systems,specification and implementation of exceptions in workflow management systems,"f casati , s ceri , s paraboschi , g pozzi","f casati , s ceri , s paraboschi , g pozzi",acm trans . database syst .,"acm transactions on database systems ,",1999,1999.0
22275,0,database management systems and the internet,file management in the exodus extensible database system,s malaika,"m carey , d dewitt , j richardson , es object",vldb,"proc . int . conf . on very large data bases , kyoto , japan (",1996,
21191,0,capturing both types and constraints in data integration,capturing summarizability with integrity constraints in olap,"m benedikt , c chan , w fan , j freire , r rastogi","ca hurtado , c gutierrez , a mendelzon",sigmod conference,"acm transactions on database systems ,",2003,2005.0
24706,0,procedures in object-oriented query languages,inheritance and rules in object-oriented semantic web languages,"k subieta , y kambayashi , j leszczylowski","g yang , m kifer",vldb,"lecture notes in computer science ,",1995,2003.0
18718,0,the naos system,the extrapyramidal system,"c collet , t coupaye","fa mettler , hw ades , e lipman , ea culler",sigmod conference,"an experimental demonstration of function . arch . neural . & hellip ; ,",1995,
16890,1,coloring away communication in parallel query optimization,"coloring away communication in parallel query optimization , 1995","w hasan , r motwani","w hasan , r motwani",vldb,submitted for,1995,
4033,1,a metadatabase system for semantic image search by a mathematical model of meaning,a metadatabase system for semantic image search by a mathematical model of meaning,"y kiyoki , t kitagawa , t hayama","y kiyoki , t kitagawa , t hayama",sigmod record,"sigmod record ,",1994,1994.0
15036,0,design and implementation of a genetic-based algorithm for data mining,the design and implementation of cobase,s choenni,"ww chu , ma merzbacher , l berkovich",vldb,,2000,
15385,0,versioning and configuration management in an object-oriented data model,meta-data version and configuration management in multi-vendor environments,e sciore,jr friedrich,vldb j.,"proceedings of the 2005 acm sigmod international conference & hellip ; ,",1994,2005.0
23287,0,query optimization for xml,the next framework for logical xquery optimization,"j mchugh , j widom","a deutsch , y papakonstantinou , y xu",vldb,"proceedings of the international conference on very large & hellip ; ,",1999,2004.0
6545,1,semantic and pedagogic interoperability mechanisms in the ariadne educational repository,semantic and pedagogic interoperability mechanisms in the ariadne educational repository,"e forte , f haenni , k warkentyne , e duval , k cardinaels , e vervaet , k hendrikx , m forte , f simillion","e forte , f haenni , k warkentyne , e duval , k",sigmod record,"sigmod record ,",1999,1999.0
21412,0,infomaster : an information integration system,supply chain infrastructures : system integration and information sharing,"m genesereth , a keller , o duschka","mo ball , m ma , l raschid , z zhao",sigmod conference,"sigmod record ,",1997,2002.0
22359,0,description logics for semantic query optimization in object-oriented database systems,query optimization in heterogeneous databases management systems,"d beneventano , s bergamaschi , c sartori","w du , r krishnamurthy , mc shan",acm trans . database syst .,"proc . vldb conference ,",2003,
18087,1,selectivity estimation using probabilistic models,using probabilistic models for selectivity estimation,"l getoor , b taskar , d koller","l getoor , b taskar , d koller",sigmod conference,proceedings of acm sigmod international conference on,2001,
28619,1,the dangers of replication and a solution,the dangers of replication and a solution,"j gray , p helland , p o'neil , d shasha","d shasha , po ` neil , j gray , p helland",sigmod conference,,1996,
15641,0,report on the 18th british national conference on databases ( bncod ),report on the 1st international symposium on the applications of constraint databases ( cdbâ ?? 04 ),,"b kuijpers , p revesz",,"sigmod record ,",2002,2005.0
16836,1,partitioned garbage collection of large object store,partitioned garbage collection or a large object store,"u maheshwari , b liskov","u maheshwari , b liskov",sigmod conference,"& hellip ; of the acm sigmod international conference on management of & hellip ; ,",1997,
14649,0,dimensionality reduction for similarity searching in dynamic databases,local dimensionality reduction : a new approach to indexing high dimensional databases,"k kanth , d agrawal , a singh","k chakrabarti , s mehrotra",sigmod conference,proc . 26th int . conf . very large,1998,
3660,1,e-services - guest editorial,guest editorial,,"f casati , mc shan , d georgakopoulos",,"the vldb journal the international journal on very large & hellip ; ,",2001,2001.0
19909,0,logical design for temporal databases with multiple granularities,querying atsql databases with temporal logic,"x wang , c bettini , a brodsky , s jajodia","fb vej , wl branch , o toronto",acm trans . database syst .,,1997,
14140,1,managing distributed workspaces with active xml,managing distributed workspaces with active xml,"s abiteboul , j baumgarten , a bonifati , g cobena , c cremarenco , f dragan , i manolescu , t milo , n preda","s abiteboul , j baumgarten , a bonifati , g cobena , c",vldb,"proceedings of the international conference on very large & hellip ; ,",2003,2003.0
865,0,answering queries using views : a survey,answering sql queries using materialized views,a halevy,"s dar , hv jagadish , ay levy , d srivastava",vldb j.,"proc . 22nd international conference on very large data bases & hellip ; ,",2001,
25162,0,scalable parallel data mining for association rules,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"e han , g karypis , v kumar","m tamura , m kitsuregawa",sigmod conference,"proceedings of the 25th international conference on very & hellip ; ,",1997,1999.0
8654,1,mindreader : querying databases through multiple examples,mindreader : querying databases through multiple examples,"y ishikawa , r subramanya , c faloutsos",yirsc faloutsost,vldb,,1998,
15136,0,the persistent cache : improving oid indexing in temporal object-oriented database systems,event specification in an object-oriented database system,k nјrvхg,"nh gehani , hv jagadish , o shmueli",vldb,proc . acm sigmod international conference on management of,1999,
8790,1,socqet : semantic olap with compressed cube and summarization,socqet : semantic olap with compressed cube and summarization ( demo paper ) in,"l lakshmanan , j pei , y zhao","l lakshmanan , j pei , y zhao",sigmod conference,,2003,
16201,1,the demarcation protocol : a technique for maintaining constraints in distributed database systems,the demarcation protocol : a technique for maintaining arithmetic constraints in distributed database,"d barbarс , h garcia-molina","d barbara , h garcia-molina",vldb j.,,1994,1991.0
5663,0,the a-tree : an index structure for high-dimensional spaces using relative approximation,the x-tree : an index structure for high-dimensional data . 22 ndint,"y sakurai , m yoshikawa , s uemura , h kojima","sd berchtold , d keim , hp kriegel",vldb,"conf . on very large data bases ,",2000,
22474,0,editor 's notes,editors ' notes,m franklin,jh astrachan,sigmod record,,1998,
10034,1,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","fastmap : a fast algorithm for indexing , data mining and visualization of traditional and multimedia","c faloutsos , k lin","c faloutsos , k lin",sigmod conference,"proc . of sigmod ,",1995,
28514,1,similarity-based queries for time series data,similarity-based queries for time series data,"d rafiei , a mendelzon","d raei , a mendelzon",sigmod conference,"proc . acm sigmod ,",1997,1997.0
9474,0,optimizing disjunctive queries with expensive predicates,predicate migration : optimizing queries with expensive predicates,"a kemper , g moerkotte , k peithner , m steinbrunn",jm hellerstein,sigmod conference,,1994,
573,0,optimization of dynamic query evaluation plans,optimization of query evaluation algorithms,"r cole , g graefe",sb yao,sigmod conference,"acm transactions on database systems ,",1994,1979.0
23569,0,answering queries with useful bindings,answering queries using views,"c li , e chang",m vines,acm trans . database syst .,"vldb journal ,",2001,2001.0
1699,0,query rewriting for semistructured data,describing semistructured data,"y papakonstantinou , v vassalos",l cardelli,sigmod conference,"sigmod record ,",1999,2001.0
26573,0,query processing in spatial network databases,query processing in main memory database management systems,"d papadias , j zhang , n mamoulis , y tao","tj lehman , mj carey",vldb,"proceedings of the 1986 acm sigmod international conference & hellip ; ,",2003,1986.0
13280,0,optimization of dynamic query evaluation plans,efficient mid-query re-optimization of sub-optimal query execution plans,"r cole , g graefe","n kabra , dj dewitt",sigmod conference,"sigmod conference ,",1994,1998.0
24723,0,concurrency control in hierarchical multidatabase systems,the performance of concurrency control algorithms for database management systems,"s mehrotra , h korth , a silberschatz","mj carey , m stonebraker",vldb j.,"vldb ,",1997,1984.0
25869,0,editor 's notes,editorsâ ?? notes,m franklin,"l yorks , e kasl",sigmod record,"new directions for adult and continuing education ,",1998,2002.0
24764,0,"the glue-nail deductive database system : design , implementation , and evaluation",temporal database system implementations,"m derr , s morishita , g phipps",m bã ¶ hlen,vldb j.,"acm sigmod record ,",1994,1995.0
19419,1,the persistent cache : improving oid indexing in temporal object-oriented database systems,the persistent cache : improving oid indexing in temporal object-oriented database systems,k nјrvхg,idt.unit.no,vldb,"vldb ,",1999,1999.0
163,0,secure bufering in firm real-time database systems,special section on advances in realtime database systems,"b george , j haritsa",a bestavros,vldb j.,"sigmod record ,",2000,
16580,0,maintenance of automatic summary tables,answering complex sql queries using automatic summary tables,"w lehner , r sidle , h pirahesh , r cochrane","m zaharioudakis , r cochrane , g lapis , h pirahesh ,",sigmod conference,"proceedings of the 2000 acm sigmod international conference & hellip ; ,",2000,2000.0
23483,0,optimizing multi-feature queries for image databases,combining multi-visual features for efficient indexing in a large image database,"u gќntzer , w balke , w kieпling","ahh ngu , qz sheng , dq huynh , r lei",vldb,"the vldb journal the international journal on very large & hellip ; ,",2000,2001.0
3486,0,semantic integrity support in sql : 1999 and commercial ( object - ) relational database management systems,xml and relational database management systems : the inside story,"c tќrker , m gertz","m rys , d chamberlin , d florescu",vldb j.,"proceedings of the 2005 acm sigmod international conference & hellip ; ,",2001,2005.0
25208,0,alias : an active learning led interactive deduplication system,potter 's wheel : an interactive data cleaning system,"s sarawagi , a bhamidipaty , a kirpal , c mouli","v raman , jm hellerstein",vldb,"vldb ,",2002,2001.0
25189,0,mining fuzzy association rules in databases,sampling large databases for finding association rules,"c kuok , a fu , m wong",h toivonen,sigmod record,"proceedings of the 22nd international conference on very & hellip ; ,",1998,
6452,0,editor 's notes,editors ' notes,j widom,"r picciotto , rc rist",sigmod record,"new directions for program evaluation ,",1995,1995.0
6839,0,agent-oriented software engineering report on the 4th aose workshop ( aose 2003 ),"report on the object-oriented database workshop , ''",,"j joseph , s thatte , c thompson , d wells",,"acm sigmod record ,",2003,
14181,1,graphdb : modeling and querying graphs in databases,graphdb : modeling and querying graphs in databases,r gќting,rh gtiting,vldb,,1994,
15476,0,a performance study of workfile disk management for concurrent mergesorts in a multiprocessor database system,a performance study of concurrency control in a real-time main memory database system,"k wu , p yu , j chung , j teng",s liu,vldb,"acm sigmod record ,",1995,1993.0
2244,0,nodose - a tool for semi-automatically extracting semi-structured data from text documents,extracting structured data from web pages,b adelberg,"a arasu , h garcia-molina",sigmod conference,,1998,
2919,0,rainbow : distributed database system for classroom education and experimental research,introduction to a system for distributed databases,"a helal , h li","jb rothnie , pa bernstein , sa fox , n goodman , mm",vldb,"acm trans . on database systems ,",2000,
10271,0,data grid management systems,dynamat : a dynamic view management system for data warehouses,"a jagatheesan , a rajasekar","y kotidis , n roussopoulos",sigmod conference,"sigmod conference ,",2003,1999.0
27902,0,smooth - a distributed multimedia database system,achieving robustness in distributed database systems,"h kosch , l bіszіrmщnyi , a bachlechner , c hanin , c hofbauer , m lang , c riedler , r tusch","dl eager , kc sevcik",vldb,"acm transactions on database systems ,",2001,1983.0
26949,1,the zero latency enterprise,the zero latency enterprise,d liles,d liles,vldb,"proceedings of the international conference on very large & hellip ; ,",2000,2000.0
9337,0,efficiently instantiating view-objects from remote relational databases,efficient disk-based k-means clustering for relational databases,"b lee , g wiederhold","c ordonez , e omiecinski",vldb j.,"ieee transactions on knowledge and data engineering ,",1994,2004.0
21519,0,groupwise processing of relational queries,a nested relational approach to processing sql subqueries,"d chatziantoniou , k ross","b cao , a badia",vldb,"proceedings of the 2005 acm sigmod international conference & hellip ; ,",1997,2005.0
23616,0,guest editorial,guest editorial,,c allocchio,,"computer networks ,",2003,2000.0
10193,0,guest editor 's introduction,guest editor 's introduction,,wc newstetter,,journal of the learning,2003,
21675,0,constructing the next 100 database management systems,query processing in main memory database management systems,"a geppert , k dittrich","mj carey , tj lehman",sigmod record,proceedings of acm sigmod,1994,
7299,0,a toolkit for negotiation support interfaces to multi-dimensional data,a foundation for multi-dimensional databases,"m gebhardt , m jarke , s jacobs","m gyssens , lvs lakshmanan",sigmod conference,,1997,
1022,0,editor 's notes,editor 's notes,jennifer widom,te cyrs,sigmod record,"new directions for teaching and learning ,",1996,
20216,1,exploratory mining and pruning optimizations of constrained association rules,exploratory mining and pruning optimizations of constrained association rules [ a ],"r ng , l lakshmanan , j han , a pang","ng rt , vs lakshmanan , j han , a pang",sigmod conference,"proc . of the 1998 aacm-sigmod int &#39; l conf . on management of & hellip ; ,",1998,1998.0
24545,1,query optimization in the presence of limited access patterns,query optimization in the presence of limited access patterns,"d florescu , a levy , i manolescu , d suciu","a levy , i manolesu , d suciu , d florescu",sigmod conference,"proc . of acm sigmod conf . on management of data ,",1999,
14653,0,sql query optimization : reordering for a general class of queries,iterative dynamic programming : a new class of query optimization algorithms,"p goel , b iyer","d kossmann , k stocker",sigmod conference,"acm transactions on database systems ,",1996,2000.0
12231,1,vist : a dynamic index method for querying xml data by tree structures,vist : a dynamic index method for querying xml data by tree structures,"h wang , s park , w fan , p yu","h wang , s park , w fan , ps yu",sigmod conference,"sigmod conference ,",2003,2003.0
13133,1,nearest neighbor queries,nearest neighbor queries,"n roussopoulos , s kelley , f vincent","n rossopoulos , s kelly , f vincent",sigmod conference,"proc . of acm-sigmod ,",1995,
8235,0,guest editorial,editorial,,"s garrett , d sheat",,"bt technology journal ,",2001,2002.0
3776,1,"very large databases : how large , how different ?","very large databases : how large , how different ?",d vaskevitch,d vaskevitch,vldb,"proceedings of the international conference on very large & hellip ; ,",1995,1995.0
21722,0,mining fuzzy association rules in databases,privacy-preserving mining of association rules,"c kuok , a fu , m wong","v krishnan , i mumbai , s agrawal , i bangalore , j",sigmod record,,1998,
24699,0,medical information systems : characterization and challenges,characterization and chromaticity of q-trees,"j ramirez , l smith , l peterson","ã?n egecioglu , lp shen",sigmod record,,1994,1986.0
24121,0,versioning and configuration management in an object-oriented data model,"transaction management in an object-oriented database system , acm sigmod int",e sciore,"j garza , w kim",vldb j.,"conf . on management of data , chicago , illinois ,",1994,
24381,1,algorithms for querying by spatial structure,algorithms for querying by spatial structure,"d papadias , n mamoulis , v delis","nm dimitris papadias , v delis",vldb,,1998,
5584,0,managing uncertainty in sensor database,representing uncertainty in spatial databases,"r cheng , s prabhakar","e tã ¸ ssebro , m nygã ¥ rd",sigmod record,"submitted for publication ,",2003,
6564,0,a consensus glossary of temporal database concepts,"a glossary of temporal database concepts , ''","c jensen , j clifford , r elmasri , s gadia , p hayes , s jajodia","cs jansen , j clifford , sk gadia , rt snodgrass",sigmod record,"sigmod record ,",1994,
19425,1,redo recovery after system crashes,redo recovery after system crashes,"d lomet , m tuttle","db lomet , mr tuttle",vldb,"vldb ,",1995,1995.0
9586,0,data compression support in databases,access support in object bases,"b iyer , d wilhite","ak km901 , g moerkotte",vldb,"proceedings of the acm-sigmod international conference. , & hellip ; ,",1994,
4424,0,design and analysis of parametric query optimization algorithms,parametric query optimization,s ganguly,j madhavan,vldb,,1998,
12381,1,metadata for integrating speech documents in a text retrieval system,metadata for integrating speech documents in a text retrieval system,"u glavitsch , p schфuble , m wechsler","u glavitsch , p schauble , m wechsler",sigmod record,"sigmod record ,",1994,1994.0
26431,0,an extension of the relational data model to incorporate ordered domains,on the semantics of the relational data models,w ng,"ha schmidt , jr swenson",acm trans . database syst .,"proceedings of the sigmod san jose , calif ,",2001,
1228,0,efficiently publishing relational data as xml documents,converting relational database into xml documents with dom,"j shanmugasundaram , e shekita , r barr , m carey , b lindsay , h pirahesh , b reinwald","j fong , hk wong , z cheng",vldb j.,"information and software technology ,",2001,2003.0
26064,0,join synopses for approximate query answering,approximate query answering using histograms,"s acharya , p gibbons , v poosala , s ramaswamy","v poosala , v ganti , ye ioannidis",sigmod conference,,1999,
